x,y
0.1673985100025048,-0.24063128705190587
0.16347055614062983,-0.1947225979969435
0.16504100347593942,-0.21287190309446505
0.16834431789910284,-0.23951193618687452
0.17207670372602626,-0.2827698846574869
0.13800534785320573,0.22555237947309692
0.1375442566118936,0.2716471080225632
0.13627061382616895,0.28288920397602757
0.13325925110627762,0.3139574744107726
0.13141821800000542,0.33010610422690767
0.6555795811139338,0.015047504554484259
0.6511959210461505,0.052220044255599556
0.6481264716725806,0.0919062919681378
0.6447070711948577,0.1409656411192595
0.6519139155757546,0.06098460544263625
-1.6585422364143392,0.9848677061061085
-0.6805994051741353,1.2656700217829493
-0.9013140534887606,1.1958963154828832
-1.1151567261536826,1.0932363346959026
-0.7527831048477011,1.1060674170099352
-1.235878259118834,1.0126614431628123
-1.8206786507986827,0.7094918089443762
-1.121388786996889,1.0375329993956581
-0.7487296292364944,1.1910527177626922
-2.400585526548881,0.3726190025737045
-2.2310046289059406,0.6263229149582511
-2.3629610390492646,0.610942924845954
-0.7102297416002161,1.4301602142904872
-2.172093977207523,0.7149935249115714
-2.294253179320022,0.6362193477868969
-2.0546182465032183,0.6997544059546302
-2.1608677611778337,0.6711466601186533
0.1530816679962281,1.8729607942185433
0.034265702081492905,1.7833503551699743
-1.4339392227443943,1.088521387460419
-1.5042860177246238,1.0756990232187809
-1.6772066481689074,0.9479262970560921
-1.7401670302579937,0.9354451367723556
-1.4803979987074818,1.1243970118495694
-1.535354683941764,1.113510636299344
-1.4152719554282753,1.138569363510582
-1.3954697027636602,1.1378697431449118
-1.478137913003666,1.089505364541582
-1.4616545429725818,1.0871007101549959
-1.4788407074711876,1.0662606751396244
-1.4873021866961185,1.0435501717810682
-1.5434358277582074,0.9731614181789127
-1.3222612117719024,1.0811190820867946
-1.724042950584462,1.1616680403722752
-1.6372726574166867,1.2270130053157922
-1.588927678295162,0.6838888676400173
-2.014815795575807,0.5703173138269634
-2.0448090767419083,0.6110307181209852
-2.0207086123722,0.5867835332488966
-1.9726524936458332,0.6236774356229035
-1.9320660271250607,0.45137713868979007
-1.833091856407048,0.566938123747392
-1.8630296448222987,0.5807266381558817
-1.7636723838532833,0.6309291514777533
-1.783302842464899,0.6839399893090481
-1.4528219034497576,0.6990472810514258
-1.7298059613540646,0.6384766199864065
-1.6553812731470405,0.7331715676314087
-2.0332103572814653,0.5535328308420593
-1.3873392069101482,1.4028594623630382
-1.6238273978464548,0.8480677231754697
-1.9967332856052145,0.8335783455513771
-1.9950283667013218,0.8992138066211801
-1.9927916864131598,0.8424559596954642
-1.8814377978299892,0.8677420049259574
-1.4501127281287454,1.0187342130306107
-1.4842167370228876,1.0085190004070705
-0.13615867616466862,-0.5270259118711189
-0.13989509725994645,-0.4814552732452358
-0.1433976198935066,-0.44194763092184414
-0.14566058052634664,-0.42137231285724586
-0.14781779294746128,-0.39778001227780535
-0.17771572035584657,0.10068626749892824
-0.18065389866988885,0.1353701186038055
-0.1737591574761706,0.062339972883345626
-0.17184945666525353,0.045011179425689704
-0.17851066004724636,0.10270447978843937
0.34990149610722543,-0.28888929196909063
0.3446082382840858,-0.24157332094763775
0.35044600338807524,-0.2647145298998871
0.35145824503771483,-0.3059708661416855
0.34686032716600274,-0.2390664667407524
2.3928924978805073,1.0834144239709038
2.7364401978944426,0.9488991714191359
2.7038335902673016,0.9613900882974062
2.398186875472938,1.112048212512729
0.4955768278693258,1.000221458291607
0.9263453214930996,0.8661606706216869
0.8438528513014344,0.204459228120893
1.0329306146609794,0.3195826554333576
0.5715771245926682,0.08165117042231176
0.8717417488475456,0.16537995813216147
1.046667481078059,0.25656541514230485
0.7063279390893981,0.020497147045161177
0.6612508118924724,0.020007202460695782
0.675455040993625,-0.06439028770038734
0.7960852800856276,0.19132258159940974
0.6597881420662209,0.09053160873202068
0.8718621161797062,0.17822486493542122
0.8233968473126136,0.10335090066579253
0.24839547947184545,-0.2386944211180662
0.25299141525882624,-0.3192784497848909
0.2513955234192459,-0.2661230524969282
0.2493576014548786,-0.23744341763227733
0.2472249278785131,-0.21294922987841178
0.21419797696618156,0.3303109337887242
0.21484546240377378,0.294590868528336
0.215399506725873,0.31727301462392743
0.21706538923548774,0.28661136725986747
0.7406332916341469,-0.0517379803083305
0.7372400600529228,0.002529901466103471
0.7367729796640707,-0.00826851862662491
0.7337146401162398,0.046900037432838514
0.7343348134689627,0.022132829435766176
0.7313971487674227,0.07178856928852603
0.729860999212946,0.09050325605676868
0.7352484145558342,0.03134276744204442
0.7373615594745999,0.017954425634979468
-0.023132562715095416,-0.3620192576151521
-0.021106633580694572,-0.37473987426516336
-0.01702414158762066,-0.4398767213189097
-0.015226370870655525,-0.44050656627336615
-0.019558914167868847,-0.39391897424869504
-0.024506373345629474,-0.35475129574262354
-0.05186737094839625,0.10279738016198203
-0.053497382074651774,0.1647235176036025
-0.04884036056693964,0.04608485815943775
-0.051926850867560825,0.1364898340440755
-0.050772509736324585,0.12318111276296416
0.46983638801015226,-0.16184121252771214
0.4661418337241606,-0.1562873550649786
0.46430661980836896,-0.10074457447300537
0.4708635451113095,-0.20594680449968136
0.47094440219433803,-0.19767384675446906
-0.9486987100765244,-0.9667130271399148
-0.9482597878190271,-0.9738655926602571
-0.947740375839097,-0.9812652829028664
-0.9456813392030938,-1.0049994573642835
-0.9477985899583274,-0.9628607136886475
-0.9526692079910032,-0.882288556434857
-0.9754038669835322,-0.530999565222705
-0.976573956522794,-0.5138042961207567
-0.9754721276931638,-0.5200402749605105
-0.9747918718123467,-0.5288687704065214
-1.0088960298151615,0.01689719498395209
-1.0093397496434628,0.019869750113285407
-1.0078699103481397,0.0048526165050839665
-0.9737566281705173,-0.5422832904754818
-0.94477066616358,-1.0072092897525315
-0.9437490479799312,-1.0224561449963603
-0.943368418630443,-1.0169676275073904
0.033108336021505154,-0.9366013995322036
0.03189365793543286,-0.9275145817551903
0.03042494247854899,-0.911826589557804
0.025981046349107927,-0.8268456443377761
0.02466437552103593,-0.8022753648480292
0.026669016906937293,-0.8618146161779631
-1.9255308930927086,-1.033350158439605
-1.925379882942136,-1.0214898294735983
-1.9268737412813748,-1.0239523240500121
-1.9245971155686343,-1.0480536417851793
-1.924214787264997,-1.048981396787977
-1.923598090596587,-1.04423226994454
-1.4391037179740709,-0.7894866547555216
-1.4365775044399505,-0.8218509859899599
-1.4387162233638264,-0.7968966049393288
-1.4381917679246878,-0.7981692445863964
-1.435523732992588,-0.8311184534594122
-1.4407727395532546,-0.7726688152729606
-0.44370605447468725,-1.327230705217305
-0.4457458757296235,-1.3015705077913602
-0.4475372341354399,-1.2904502080119709
-0.44527738101827946,-1.2892235571336006
-0.4492018445133363,-1.2470540931768503
-0.44981222823925504,-1.2455729405915996
3.2503309548689936,-0.24626121217066688
3.253836723637651,-0.28896246329317876
3.2570568933345387,-0.31092131120264555
0.7044357079952581,-0.5326857122030075
0.7035796774909814,-0.5246559264939185
0.7018688701543876,-0.508737131267535
0.7037728639357381,-0.5251742553869372
0.7038046791647834,-0.5309926302915179
0.7056229992286618,-0.5416510876397698
3.3519477630548833,0.09553726799979921
3.3522285099384828,0.10122062934263783
3.355145265824588,0.06395775082882717
3.3573655837872907,0.04451396190129886
3.3562307723192077,0.07099425067634237
3.194252113698198,0.13838257949775895
3.197322453077305,0.1027780816293779
3.4822009935473774,0.05336594415826519
3.4854900494210987,0.018908642807968105
0.6702428073431703,-0.00397992286803016
0.6730120910659804,-0.03669928229811
2.8898812360673665,0.024007437285334117
2.842746316153497,-0.011915854345724727
2.8339023897737836,-0.062463566216712174
-0.08872708715030161,-0.7246960481092182
-0.09127599386923918,-0.6996872580562746
-0.09144945868548078,-0.669734982296052
-0.09194337579508173,-0.6742377547216858
0.0446275044146412,-0.6629087743447328
0.04351331964886714,-0.6427117397972018
0.043094028096231654,-0.6416087456634485
-0.02961560830650192,-0.6981171739050911
-0.031760336659921756,-0.6697292630364345
-0.03229573704254943,-0.6683208314152018
-0.5221108232384505,-0.4897900387209062
-0.5278271738402535,-0.4070107647797463
-0.5283215613647916,-0.41656158645707464
0.466890438008934,-0.9403476230832974
0.46308101788125305,-0.9073970842578508
0.466109894445899,-0.938294314435043
-0.5244744462566411,-0.46602197131899675
-0.5279199224667032,-0.4231065918310904
-0.5299388213917654,-0.3907676559432261
-0.5229526314205085,-0.4816771878054101
-0.5250181034498912,-0.47039389679545524
-0.05870854161512782,-0.2313062211864654
-0.05977387279404223,-0.23184846098555648
-0.059568620072678366,-0.22240111003697932
-0.05707563938054547,-0.25248498613956843
-0.05615493728341536,-0.2617742063129217
-0.0597298611465206,-0.2252904754552663
-0.09151034855920513,0.30818877327933664
-0.09301683919995332,0.3191715839529103
-0.09538731462543387,0.3511309647873398
-0.09275642472180955,0.3254376951295134
-0.09428408063493167,0.3380507960701827
-1.0063009612542801,-0.8009972119414257
-1.0062900975019369,-0.7887711667642797
-1.5857703570409172,-0.724650974679203
-1.5801713840945688,-0.7845218984781095
-1.579487446636131,-0.8040170224407992
-1.5813183236964234,-0.7932529539192196
-1.5830942324215742,-0.748284976911543
-1.2879386103325157,-0.9757514643891189
-1.2919602286130787,-0.9111651142958006
-1.294563364226598,-0.8815713109745492
-1.2953386882884061,-0.868426029427263
-2.1311990752395986,-0.7875783599738033
-2.1302081822845143,-0.8194381395482008
-2.1288591230837604,-0.8411348018663716
0.9215331192979782,-0.20246424346617148
0.9197411412723094,-0.18086701154589996
0.9186187229977401,-0.1712717856602527
0.9225198683321659,-0.20848530958212008
-0.1112092362497304,0.6039277664151907
-0.11042570384868548,0.6056106806255427
-0.11026679599290339,0.5951642625204316
-0.11042593531671613,0.6031174253691337
-0.11025116982245076,0.5875078987195914
-0.10967820084395519,0.5961362906986922
-0.1078382057978502,0.5604448142699378
-1.0866391673541995,-1.024875483592568
-1.0854689539369866,-1.0220554844100291
-1.0860473457446997,-1.0264323376703666
3.5982161903560854,-0.04078166317023189
3.6020053789816657,-0.08476324863244837
3.6018334746915115,-0.056971104344549814
3.5699905448139666,0.41683788962699886
3.569774919762172,0.44214591958652777
3.5712676454315093,0.4288050825997793
2.8859837049667263,-0.256523763709714
2.888721361727151,-0.28469309492166606
2.8920227577854605,-0.31938376298119814
1.297823175156069,1.7726877001477956
1.2955611463529606,1.8098850386998828
1.2974812901180348,1.7805988037833709
1.299271071426507,1.762745545524707
3.5880731806505395,0.07797949335130072
3.5799271287427765,0.2134586824045833
3.591808118395798,0.021738679655140227
3.590873635736338,0.037770716471732656
3.5969388723477764,-0.032457015156916236
3.5969388723477764,-0.032457015156916236
3.5945509103514115,0.008266805945698778
3.5924106722376754,0.044041469933508
